Date,Close,High,Low,Open,Volume
2022-01-04,97.37875366210938,97.88395898984953,96.8915884319715,96.8915884319715,52261
2022-01-05,96.55780029296875,97.33365536288602,96.48562612764917,97.33365536288602,77773
2022-01-06,95.39401245117188,96.53073140237639,95.25868761935352,96.53073140237639,75567
2022-01-07,96.0886459350586,96.51266039360141,95.899193984351,96.07962244705215,45365
2022-01-10,95.38499450683594,96.08867536294453,95.10532135622108,96.07965187217457,80451
2022-01-11,95.15945434570312,95.38499343206362,95.04216961573538,95.38499343206362,70700
2022-01-12,95.7638931274414,96.04355937938867,95.6466084027618,95.6466084027618,56800
2022-01-13,94.99706268310547,95.74584719323477,94.90684154531787,95.66465642871367,75905
2022-01-14,94.09489440917969,94.72640099599073,93.91445903944398,94.72640099599073,79492
2022-01-17,94.76250457763672,95.15945557729886,94.7173940066181,94.72641749740318,68400
2022-01-18,94.8256607055664,95.1684776631577,94.72642294993867,94.81663721426193,54780
2022-01-19,93.13861846923828,94.54598703782155,93.05742770256,94.54598703782155,191091
2022-01-20,92.76873779296875,92.8318884612475,92.00190628303922,92.8318884612475,98239
2022-01-21,91.51472473144531,92.3807938347924,91.22603503032961,92.3807938347924,142859
2022-01-24,91.20799255371094,91.20799255371094,90.31485982225996,90.70278727255172,119473
2022-01-25,90.01715087890625,91.11778262174076,89.89987304248683,91.11778262174076,149945
2022-01-27,89.1961898803711,90.63061499743209,88.91651676574018,90.1163862162151,114277
2022-01-28,91.00952911376953,91.20800460986167,90.50432376583073,90.50432376583073,251348
2022-01-31,92.7777328491211,92.94012122738872,92.47100306956281,92.69654210143979,77492
2022-02-01,93.40023040771484,93.71598370154949,93.05741352910947,93.36414333371866,96669
2022-02-02,94.07685852050781,94.07685852050781,93.64382734790766,93.82425585600666,73143
2022-02-03,93.62579345703125,94.72642540586938,93.46340502387632,94.07687167324967,78475
2022-02-04,92.97622680664062,93.2558999422163,92.87698906222771,93.15666219780339,63145
2022-02-07,93.31002044677734,93.59871016909108,93.0303542141032,93.47240884576044,59295
2022-02-08,92.7867660522461,93.22882067379403,92.52513992192833,93.22882067379403,228933
2022-02-09,93.32807159423828,93.32807159423828,93.01231824852296,93.0844924083741,85051
2022-02-10,93.82426452636719,94.09491419643298,93.77915395372055,94.06784372310078,97208
2022-02-11,92.54318237304688,93.68891769040452,92.33568342366905,93.65283061734293,76122
2022-02-14,91.8755874633789,91.88461095292239,91.00951830566218,91.48766689078504,333172
2022-02-15,91.04560852050781,91.2891945662407,90.93735417387637,91.15386975004532,60018
2022-02-16,92.05602264404297,92.47101368438517,91.98384849366019,92.12819679442573,33525
2022-02-17,91.46961975097656,91.86657069532225,91.32527833306364,91.8395071096452,58107
2022-02-18,90.45921325683594,90.61258506576964,90.01715857709054,90.15248340478185,78773
2022-02-21,89.56605529785156,89.86376845873045,89.07889018447831,89.3766033453572,119909
2022-02-22,87.74371337890625,88.27598222971265,87.50915084119055,88.27598222971265,97294
2022-02-23,88.44739532470703,88.52858607950972,87.96023014717402,87.96023014717402,64905
2022-02-24,85.40713500976562,86.92275786447972,85.06431809465286,86.88667078664054,287902
2022-02-25,87.30164337158203,87.83391905336937,87.30164337158203,87.38284100025344,122773
2022-02-28,87.55426788330078,88.38424999152417,87.23850768562563,88.3481629151354,104093
2022-03-01,88.45643615722656,88.71805545148901,88.01437457360909,88.01437457360909,61394
2022-03-02,87.1302490234375,87.51817647176846,86.70623450050533,87.51817647176846,105684
2022-03-03,87.87903594970703,87.94218660638153,87.59033936730327,87.68056049075713,53334
2022-03-04,85.39810180664062,86.74231250111792,85.15451579929002,86.73328901268513,204571
2022-03-07,82.99837493896484,84.89290168599045,82.32175775196241,84.89290168599045,186868
2022-03-08,82.79989624023438,82.89011048507567,82.41196879280173,82.89011048507567,181486
2022-03-09,83.47650909423828,83.61183389597147,82.86304262489914,82.86304262489914,156275
2022-03-10,84.9740982055664,85.50636708185219,84.89290056508713,85.0101852810121,97417
2022-03-11,83.8193359375,84.60420742729914,83.70205122631211,84.41475545104053,79931
2022-03-14,84.80269622802734,84.80269622802734,84.00880112416455,84.07195179284788,52776
2022-03-15,84.91996765136719,85.08235605611357,84.53204017796784,84.76660273658065,85089
2022-03-16,86.0115966796875,86.24615929492042,85.84019162651266,85.9664929848132,83502
2022-03-17,86.88666534423828,87.58132950404416,86.74232392482912,87.19340204520482,64680
2022-03-18,86.68817901611328,86.92274153655362,86.57992468583699,86.88665446549318,83653
2022-03-21,87.5362319946289,88.18578568611397,87.36482008079064,87.64449323751205,49695
2022-03-22,87.59033966064453,87.91511643403109,87.50914890875059,87.85196577714511,55261
2022-03-23,88.24893188476562,88.27599547338815,87.91513156497251,87.96024213461443,90537
2022-03-24,87.06709289550781,87.15730713489225,86.60699132687034,86.76035622211441,60718
2022-03-25,87.50916290283203,87.5632900794171,87.26558372529269,87.40090166675539,59586
2022-03-28,87.1392822265625,87.60840740282278,87.07613155470905,87.54525673096931,86064
2022-03-29,88.54664611816406,88.6278368849419,88.2399093835545,88.28501995370218,64197
2022-03-30,89.0247802734375,89.50292199137606,88.98869319698285,89.08793093650662,59751
2022-03-31,89.39464569091797,89.44877973792649,89.04280535843463,89.2232407102882,63247
2022-04-01,88.28743743896484,88.43238216953316,88.05190570746392,88.39614598689109,90653
2022-04-04,88.07907104492188,88.1696580283879,87.85260013058492,88.1696580283879,74704
2022-04-05,87.36341857910156,88.60447471601834,87.29094623073377,88.60447471601834,72532
2022-04-06,86.73836517333984,86.73836517333984,86.42130725732494,86.68401436240707,72958
2022-04-07,86.57530975341797,86.61154593279704,86.14048251221355,86.27636645704897,68474
2022-04-08,87.29095458984375,87.65330945503885,86.96483590230258,87.21848223453588,53196
2022-04-11,86.81989288330078,87.33625324142199,86.69306971471308,87.21848393391602,54451
2022-04-12,85.86870574951172,86.42129528861278,85.76905800237262,86.34882294317649,60093
2022-04-13,86.25824737548828,86.28542278078528,85.71471853551596,85.8505955620009,150716
2022-04-14,86.81989288330078,86.90142601244678,86.49378110074979,86.59342195205926,60390
2022-04-19,86.67494201660156,87.18223461448763,86.56623349790742,87.14599844158957,68124
2022-04-20,86.78366088867188,87.16413038247681,86.70212776208847,87.12789420525576,50770
2022-04-21,87.23660278320312,87.34530440357985,87.10071884638809,87.14600888443036,46763
2022-04-22,86.67494201660156,86.8561159697485,86.07705553079873,86.39412031582081,76309
2022-04-26,86.41223907470703,86.86518089055573,86.3307128652992,86.81988394443341,115617
2022-04-27,84.8903579711914,85.00812036032531,84.60047547295541,84.88129719930606,141954
2022-04-28,86.1133041381836,86.26730962307401,85.65130841754521,85.73283463483047,57053
2022-04-29,86.72930908203125,86.88331457355982,86.48472350828874,86.88331457355982,129131
2022-05-02,85.5969467163086,85.8958899884822,84.89035855396659,85.37953656897504,96146
2022-05-03,85.05342102050781,85.81436693117823,84.91753708167263,85.60601063678507,105231
2022-05-04,85.47012329101562,85.76906656226794,85.3523609014362,85.47918406293525,54545
2022-05-05,86.05895233154297,86.26730862554763,85.76000904893183,85.80530599890717,41888
2022-05-06,84.87224578857422,84.87224578857422,84.24718382597717,84.6185994592143,123888
2022-05-09,84.27436065673828,84.27436065673828,83.8304795728493,83.984478145231,252373
2022-05-10,83.3412857055664,83.3412857055664,82.70716999190905,83.27787413420067,112231
2022-05-11,83.51342010498047,83.61306786439921,83.19635528246042,83.35036076332653,83248
2022-05-12,82.70716094970703,82.81586253939679,82.36292081877701,82.68903941053063,126070
2022-05-13,83.77613067626953,83.93012925217054,83.33224267089216,83.35941807706946,51133
2022-05-16,84.4283447265625,84.6910517873874,84.21999537885718,84.24717077974543,80861
2022-05-17,83.73989868164062,83.83954645016591,83.56777855212518,83.79424949671088,46030
2022-05-18,84.51895904541016,84.85413161919051,84.46460131914856,84.63672144817829,84667
2022-05-19,82.08211517333984,82.26328913238798,81.90999507430364,82.10022980470724,103780
2022-05-20,82.09117126464844,82.40822913057886,81.62010793982913,81.63822948150694,71892
2022-05-23,81.88282775878906,82.19083181320333,81.66541760418994,82.18177104095298,87315
2022-05-24,81.71977996826172,82.27236966080518,81.63825374051524,82.07307411118687,62664
2022-05-25,82.0005874633789,82.21800452219183,81.86471044080079,82.09118136022295,105752
2022-05-26,82.41730499267578,82.716241371666,82.40824422017778,82.43541962632739,136195
2022-05-27,83.3412857055664,83.9663475599879,83.30504953459415,83.88481444746456,44411
2022-05-30,85.27989196777344,85.27989196777344,84.94471250674866,85.06248181239359,68271
