Date,Close,High,Low,Open,Volume
2022-01-04,33.52869415283203,33.657015543814595,33.33620856986252,33.33620856986252,192469
2022-01-05,32.758766174316406,32.99707685760752,32.74959836159593,32.987912541383125,227139
2022-01-06,31.92466926574707,32.08048709618206,31.860505074778743,31.97966214872619,314334
2022-01-07,32.2454719543457,32.35546121412613,32.23630414307494,32.29130052121292,107275
2022-01-10,31.814678192138672,32.17214593642179,31.668024668932887,32.0804887956041,271039
2022-01-11,31.78717613220215,31.897165381046758,31.74134756989149,31.860501132600163,228822
2022-01-12,32.117149353027344,32.16297791816015,32.08964941675134,32.135481478379546,204466
2022-01-13,31.805509567260742,32.00715594903734,31.79634175652366,32.00715594903734,153945
2022-01-14,31.136404037475586,31.22806116969458,31.053911219880302,31.22806116969458,244860
2022-01-17,31.548866271972656,31.71385191575542,31.4938733883755,31.71385191575542,223338
2022-01-18,31.44804573059082,31.640527821746296,31.40221366427173,31.62219569451781,142476
2022-01-19,30.678112030029297,31.072244000570418,30.678112030029297,31.072244000570418,399025
2022-01-20,30.58645248413086,30.595620295768416,30.320645387068,30.540623915430068,353599
2022-01-21,29.83485221862793,29.954009292249786,29.724862956474617,29.917345039366815,774737
2022-01-24,29.62403678894043,29.697365291685628,29.220738765080498,29.330729770950562,563324
2022-01-25,29.211576461791992,29.69736733644074,29.156580080946423,29.660703082543694,590495
2022-01-27,28.80828094482422,29.4132272013681,28.634129219986434,29.17491477481324,563513
2022-01-28,29.35822868347168,29.49571788944908,29.23907335297219,29.41322506516179,336946
2022-01-31,30.201488494873047,30.274813505940994,30.04566716454817,30.228984936961567,295749
2022-02-01,30.797271728515625,30.925596636935442,30.696450259501557,30.824771671425133,386444
2022-02-02,31.118072509765625,31.118072509765625,30.98975112359474,31.026411879289608,219958
2022-02-03,30.40313720703125,30.70561207896297,30.338976506287423,30.54062642090857,247779
2022-02-04,30.28398323059082,30.28398323059082,30.164826146520934,30.247318974493023,309807
2022-02-07,30.37563705444336,30.430633432579242,30.219819227801644,30.357304928398065,225432
2022-02-08,29.98150634765625,30.03650272810698,29.871517083250467,30.02733491645069,201531
2022-02-09,30.2381534576416,30.274814215787305,30.164824948358653,30.173989263771137,161043
2022-02-10,30.58645248413086,30.705609559949448,30.568120357351408,30.68727743317,184195
2022-02-11,29.954008102416992,30.08232948591461,29.94484029131261,30.08232948591461,134644
2022-02-14,29.349063873291016,29.367396000211983,29.07408721422009,29.330731746370052,324983
2022-02-15,29.27573585510254,29.394891178469862,29.25740372896979,29.330730485253014,143565
2022-02-16,29.798187255859375,29.853183633873645,29.761526500345376,29.834851507868887,145088
2022-02-17,29.596542358398438,29.706531623489543,29.486549596811635,29.706531623489543,334503
2022-02-18,28.991596221923828,29.046592606159326,28.79911412184345,28.87244088590949,276804
2022-02-21,28.505802154541016,28.615791407566928,28.212495148808383,28.505802154541016,402331
2022-02-22,27.827529907226562,28.07500660635484,27.699206778079187,28.07500660635484,367890
2022-02-23,28.276655197143555,28.322483760158114,28.166664198361953,28.249157010386252,130313
2022-02-24,26.791790008544922,27.369239772022098,26.718463248702342,27.305079075690823,1282531
2022-02-25,28.139169692993164,28.45997315262927,28.139169692993164,28.39581246070205,311169
2022-02-28,28.16666603088379,28.368315917061455,27.891691138411357,28.368315917061455,376902
2022-03-01,28.6524600982666,28.762449368339805,28.55163514382623,28.59746546323,290069
2022-03-02,28.340818405151367,28.340818405151367,28.13000419933947,28.304154152880894,200636
2022-03-03,28.579132080078125,28.579132080078125,28.469141066588552,28.514971383979145,175397
2022-03-04,27.7083740234375,28.120838120002823,27.561720510936002,28.120838120002823,261640
2022-03-07,26.87428092956543,27.49755921823165,26.654300665609306,27.49755921823165,566365
2022-03-08,26.635969161987305,26.663467351216962,26.498481712334574,26.580974531775766,274711
2022-03-09,26.764293670654297,26.837620430782888,26.571809832661827,26.608474086850055,184513
2022-03-10,27.360074996948242,27.726708813426608,27.314244677233486,27.497562459596637,221957
2022-03-11,26.92011070251465,27.066764208869532,26.84678394933721,27.030099958156963,151897
2022-03-14,26.92011070251465,26.94760714230138,26.773455447912067,26.85594826376765,215303
2022-03-15,26.67263412475586,26.74596088307366,26.553477049834544,26.617639493079462,1290231
2022-03-16,27.33257484436035,27.405901602395776,26.94760892761241,26.94760892761241,374596
2022-03-17,27.919189453125,28.075009035520058,27.836698378443238,28.010848339518773,362395
2022-03-18,27.745038986206055,27.836697870928717,27.671712228077492,27.82753180763167,94180
2022-03-21,28.377483367919922,28.487474386013655,28.28582622579772,28.45997619442824,209851
2022-03-22,28.322484970092773,28.414143848285168,28.29498853040844,28.414143848285168,151413
2022-03-23,28.753284454345703,28.76244876978782,28.661625565693523,28.689122008515653,115660
2022-03-24,28.42331314086914,28.432479204554753,28.221664984529337,28.276659618395122,136001
2022-03-25,28.77161407470703,28.77161407470703,28.661624809823387,28.707453378816933,106790
2022-03-28,28.560800552368164,28.689121947258492,28.524138045934308,28.679957631835943,111377
2022-03-29,29.24823760986328,29.303232239908386,29.174910853720558,29.202409042866993,136480
2022-03-30,29.55071258544922,29.706530413272436,29.541544774109294,29.569041215137965,223119
2022-03-31,29.614871978759766,29.614871978759766,29.41322209608041,29.431554221459933,222374
2022-04-01,29.16574478149414,29.211575096723777,29.064919836236704,29.11991621451227,234927
2022-04-04,28.973262786865234,28.973262786865234,28.863271778240737,28.964096723792547,199342
2022-04-05,29.110750198364258,29.40405897156316,29.092418072242868,29.35822690801192,235802
2022-04-06,28.615795135498047,28.62496119915226,28.505805868143256,28.597464756437503,134636
2022-04-07,28.304157257080078,28.313323321152964,28.093343028147572,28.157503728409814,128150
2022-04-08,28.505802154541016,28.505802154541016,28.38664509080735,28.496636092080916,96764
2022-04-11,27.96502113342285,28.14833716689712,27.90086043429446,28.14833716689712,253826
2022-04-12,27.488393783569336,27.61671517008104,27.378404523201525,27.59838479218492,226682
2022-04-13,27.63504981994629,27.671714075582372,27.405903466964563,27.451733786509667,119756
2022-04-14,27.98335075378418,28.047511447163423,27.84586155568834,28.047511447163423,78674
2022-04-19,27.726709365844727,27.873362895357953,27.70837723759358,27.873362895357953,129633
2022-04-20,27.800033569335938,27.91002458046118,27.7633710644594,27.900858517180094,116107
2022-04-21,27.690044403076172,27.79086935763785,27.653381895756972,27.68088008743232,139138
2022-04-22,27.305078506469727,27.378405264783684,27.075932168207636,27.204253558195102,153977
2022-04-26,27.451736450195312,27.589223925675388,27.433404320598473,27.543393601683295,193786
2022-04-27,26.654300689697266,26.727627444415575,26.562641809237448,26.654300689697266,604402
2022-04-28,27.158422470092773,27.240915289383544,26.993438579759008,27.011768957630913,205579
2022-04-29,27.387569427490234,27.39673549075946,27.204253406849098,27.28674622802434,263431
2022-05-02,26.85594940185547,26.929276158140315,26.58097450284924,26.663467322200663,454133
2022-05-03,26.892616271972656,27.149260818076463,26.892616271972656,27.039269798818278,286250
2022-05-04,26.993438720703125,27.075931540424623,26.910945900981627,27.01176909867074,142178
2022-05-05,27.360074996948242,27.40590356841506,27.250083977880763,27.259250041823712,189689
2022-05-06,26.571807861328125,26.571807861328125,26.29683296830796,26.498481106639566,530561
2022-05-09,26.29683494567871,26.306001009234983,26.113517171049,26.150181425274088,256545
2022-05-10,25.93936538696289,25.93936538696289,25.554399459922376,25.765215424627506,437798
2022-05-11,26.150182723999023,26.214343423831547,25.939366748230515,25.939366748230515,222603
2022-05-12,25.407747268676758,25.481074032507436,25.23359729723387,25.389416888905053,1284875
2022-05-13,25.71021842956543,25.801877314433764,25.572730976386843,25.59106310301007,267266
2022-05-16,26.122682571411133,26.26933608809256,26.031023686423282,26.26933608809256,511771
2022-05-17,25.765213012695312,25.79270945246487,25.68272019689124,25.746880887350475,292266
2022-05-18,26.040189743041992,26.16851113304325,26.031023679720786,26.122682564685036,320606
2022-05-19,24.921955108642578,24.967783674917467,24.830296227845057,24.857794416558637,1008064
2022-05-20,24.940288543701172,25.0319474357354,24.793635015745586,24.802801079773804,751414
2022-05-23,24.720306396484375,24.839463471660405,24.637813574669533,24.82113134497981,383811
2022-05-24,24.39950180053711,24.582817814182814,24.39950180053711,24.555321373672218,365710
2022-05-25,24.39950180053711,24.463662492725494,24.298676856670937,24.381169674698214,341512
2022-05-26,24.536989212036133,24.70197484784999,24.52782314913006,24.54615527494221,483341
2022-05-27,25.114439010620117,25.35275141871899,25.096106883478388,25.325253228006396,234046
2022-05-30,26.177677154541016,26.214341407767265,25.976029006540095,26.040189701438216,227636
2022-05-31,25.87520408630371,26.4801502792063,25.86603802298727,26.4801502792063,306689
2022-06-01,25.81104278564453,25.930199857714268,25.756048155284226,25.875203479106183,158653
2022-06-02,25.673555374145508,25.682721437260607,25.52690186079944,25.52690186079944,177934
2022-06-03,26.012691497802734,26.040189687707922,25.957696866240173,26.00352718274882,130813
2022-06-06,25.664390563964844,25.719385197092507,25.462742410331494,25.517737043459157,167382
2022-06-07,25.490238189697266,25.664389896360532,25.297756104633518,25.664389896360532,454909
2022-06-08,25.72854995727539,25.737716020373636,25.664389263835446,25.664389263835446,146737
2022-06-09,25.664390563964844,25.728551260655095,25.636892373277078,25.719385197092507,149940
2022-06-10,25.33441734313965,25.40774409781923,25.28858877705781,25.352749468871476,197282
2022-06-14,24.15202522277832,24.15202522277832,23.877048558575755,23.922878876733456,524441
2022-06-15,24.12452507019043,24.207017887918482,24.014535812051516,24.188685762146083,261065
2022-06-16,24.115360260009766,24.454497611425133,24.115360260009766,24.372004789411875,283151
2022-06-17,23.38209342956543,23.482918381563564,23.143781019182125,23.207941716545342,316161
2022-06-20,23.7945556640625,23.977873439657657,23.739561030683106,23.959541312448565,203100
2022-06-21,24.042034149169922,24.069532339997885,23.87704850069788,23.895380627916527,143323
2022-06-22,24.115360260009766,24.262013777311594,24.115360260009766,24.25284771394925,186409
2022-06-23,24.454496383666992,24.527823138636474,24.271178622119418,24.280344685021568,274601
2022-06-24,25.01361656188965,25.06861119672482,24.720307763523586,24.720307763523586,194880
2022-06-27,25.591064453125,25.76521616873782,25.398580609921797,25.40774667371699,442288
2022-06-28,25.426074981689453,25.481069607951156,25.242758978067897,25.43524104410768,140560
2022-06-29,24.747806549072266,24.766138677206644,24.619485148627536,24.711142292803505,224604
2022-06-30,24.48199462890625,24.821131988295708,24.48199462890625,24.756971291498534,327269
2022-07-01,24.3793888092041,24.445636858951083,24.265819434549293,24.445636858951083,216075
2022-07-04,24.70116424560547,24.78634081720358,24.66330718928462,24.767412289043158,207720
2022-07-05,24.880983352661133,24.899910076990764,24.748485451610176,24.833662029027245,769627
2022-07-06,25.30686378479004,25.45828840628233,25.278470991338782,25.325792313757542,211909
2022-07-07,25.57185935974121,25.628643145038943,25.477218514162338,25.600250349828084,130819
2022-07-08,25.874706268310547,25.912561520024944,25.78952969554837,25.80845822396748,554927
2022-07-11,25.75167465209961,25.884172556268883,25.742212192274057,25.86524402636985,121167
2022-07-12,25.628643035888672,25.808460461210306,25.609714505828713,25.808460461210306,191721
2022-07-13,25.486682891845703,25.53400241228223,25.439361566285182,25.486682891845703,71734
2022-07-14,25.316329956054688,25.505611649738345,25.27847289526835,25.505611649738345,116544
2022-07-15,25.65703582763672,25.67596255257023,25.56239498247324,25.619178767521735,75657
2022-07-18,26.026134490966797,26.026134490966797,25.808461799363034,25.86524558736313,118483
2022-07-19,25.44882583618164,25.628643263097434,25.420434845963985,25.609714732869666,146374
2022-07-20,26.073450088500977,26.149162396145172,25.98827351676078,26.06398762952878,214157
2022-07-21,26.385765075683594,26.39522934031494,26.281661774986603,26.39522934031494,115611
2022-07-22,26.518266677856445,26.57505046844872,26.461481082140015,26.49933814595097,137495
