Date,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volume_Delta,RSI,MACD,MACD_Signal,Intraday_Range,^VIX,^TNX,GLD,^GSPC,AUDUSD=X
2022-04-05,38.138221740722656,38.52984041872266,38.117948972781676,38.4823112750685,197805,37.86634559631348,38.40861694335938,-0.007651078350127238,0.2718942901234569,58.96233504983765,0.11000913199840312,-0.008514365007084947,0.4118914459409808,21.030000686645508,2.555999994277954,179.24000549316406,4525.1201171875,0.7543901801109314
2022-04-06,37.89426803588867,38.01023366077852,37.747887813363405,38.01023366077852,239040,37.93797969818115,38.395470428466794,-0.0063965673725552286,0.20846288010919856,52.17475364785212,0.06972691863227709,0.007133891720787461,0.26234584741511213,22.100000381469727,2.6089999675750732,179.66000366210938,4481.14990234375,0.7585699558258057
2022-04-07,37.84736633300781,37.87081544899404,37.67247153472741,37.722535234189564,203955,37.98366355895996,38.385215759277344,-0.0012376991379392521,-0.14677459839357432,52.87011310728639,0.033630724812113044,0.012433258339052579,0.1983439142666299,21.549999237060547,2.6519999504089355,180.33999633789062,4500.2099609375,0.7505084872245789
2022-04-08,38.20856475830078,38.3802940797281,38.020997222393305,38.020997222393305,158685,38.063491630554196,38.368003387451175,0.009543555081610977,-0.2219607266308744,51.75234534454337,0.03378052455116176,0.016702711581474416,0.35929685733479744,21.15999984741211,2.7130000591278076,181.47000122070312,4488.27978515625,0.7478480935096741
2022-04-11,38.02290344238281,38.192098242030475,37.925952378283995,38.168021831468124,141225,38.11697292327881,38.3281810760498,-0.004859154409290745,-0.11002930333679928,48.37408519315149,0.018702336472337322,0.017102636559646996,0.2661458637464804,24.3700008392334,2.7799999713897705,182.3699951171875,4412.52978515625,0.7446514964103699
2022-04-12,37.49884796142578,37.73647922056591,37.438015142294404,37.72887557142015,222765,38.14722156524658,38.27241729736328,-0.013782626614802007,0.5773765268189059,38.72288225504773,-0.03512918641758489,0.00665627196420062,0.29846407827150756,24.260000228881836,2.7249999046325684,183.77000427246094,4397.4501953125,0.7415317296981812
2022-04-13,37.6826171875,37.697824486469855,37.45068956136533,37.6921208428648,204090,38.157650566101076,38.215955352783205,0.0049006632487285096,-0.0838327385361255,47.11238786391555,-0.06224489501867225,-0.007123961432373955,0.2471349251045254,21.81999969482422,2.687000036239624,184.64999389648438,4446.58984375,0.7454997897148132
2022-04-14,37.85054016113281,37.91833845115153,37.735840016295825,37.80173830075406,111555,38.16348819732666,38.16630271911621,0.004456244978878976,-0.4534029104806703,45.68718983030438,-0.06938448767822791,-0.019576066681544747,0.18249843485570238,22.700000762939453,2.828000068664551,184.0399932861328,4392.58984375,0.7451497912406921
2022-04-19,37.88918685913086,38.03430522722177,37.86257227660656,38.027339748607446,243765,38.17602958679199,38.122756805419925,0.0010210342529730632,1.1851553045582897,46.69195057403914,-0.07110455174295538,-0.029881763693826873,0.17173295061520832,21.3700008392334,2.9130001068115234,181.82000732421875,4462.2099609375,0.7357593774795532
2022-04-20,37.98424530029297,38.16864739064995,37.93291613576777,38.02163988024129,123930,38.17104625701904,38.078988494873045,0.00250885408323831,-0.49160051689126827,37.28549496500248,-0.06405886245033088,-0.03671718344512768,0.23573125488218238,20.31999969482422,2.8399999141693115,182.7100067138672,4459.4501953125,0.7393988370895386
2022-04-21,38.158512115478516,38.23772132559568,38.106548407985315,38.106548407985315,112185,38.171837425231935,38.04489936828613,0.004587870939855243,-0.09477124183006536,37.25594714045899,-0.04390709370255763,-0.03815516549661367,0.13117291761036398,22.68000030517578,2.9170000553131104,182.05999755859375,4393.66015625,0.7446997761726379
2022-04-22,37.87588119506836,37.948121297304255,37.64078812331379,37.76689556273868,220365,38.14604663848877,38.00020278930664,-0.007406759455264811,0.9643000401123145,31.918080905303555,-0.050164361483290065,-0.040557004693948955,0.30733317399046456,28.209999084472656,2.9059998989105225,180.2899932861328,4271.77978515625,0.7361114025115967
2022-04-26,37.78717041015625,38.02035984068432,37.7428067292539,37.936716081709626,143745,38.14075241088867,37.94873916625976,-0.0023421444495306254,-0.3476958682186373,36.398541952858295,-0.06157174943573551,-0.04475995364230627,0.2775531114304215,33.52000045776367,2.7720000743865967,177.32000732421875,4175.2001953125,0.717849850654602
2022-04-27,37.08061218261719,37.185170499682805,36.99442662850661,37.102150412724335,325665,38.08695335388184,37.89570838928223,-0.01869836295943339,1.265574454763644,30.08391836367622,-0.1261711085818149,-0.061042184630208,0.1907438711761955,31.600000381469727,2.818000078201294,175.97999572753906,4183.9599609375,0.714600145816803
2022-04-28,37.71176528930664,37.79097086814496,37.46715769232656,37.54067050615956,109725,38.06632347106934,37.86323852539063,0.017021108054557033,-0.663074017779006,44.28417312166066,-0.12499689873435216,-0.07383312745103683,0.3238131758184011,29.989999771118164,2.86299991607666,176.92999267578125,4287.5,0.7125704288482666
2022-04-29,37.89869689941406,38.07676804968155,37.83469861388726,37.86637867171433,319455,38.02362976074219,37.83968978881836,0.0049568512286117805,1.9114149008885852,50.06028181358433,-0.10774054435827907,-0.08061461083248528,0.24206943579428497,33.400001525878906,2.88700008392334,176.91000366210938,4131.93017578125,0.710883617401123
2022-05-02,37.36640167236328,37.46525636145303,37.007104781269014,37.13447406064603,223740,37.94553680419922,37.79818893432617,-0.014045211856849149,-0.2996196647415129,44.21758911045477,-0.13545509343683193,-0.09158270735335461,0.45815158018401547,32.34000015258789,2.996000051498413,173.6300048828125,4155.3798828125,0.7065390348434448
2022-05-03,37.09836196899414,37.38731880916957,37.0609782616469,37.34169690753592,196320,37.84882793426514,37.75451286315918,-0.007173281112786034,-0.1225529632609279,36.34672203670674,-0.17700720830062266,-0.10866760754280821,0.32634054752266906,29.25,2.9600000381469727,174.08999633789062,4175.47998046875,0.7050997614860535
2022-05-04,37.28908920288086,37.387305703944655,37.22065274845335,37.32647289712414,121935,37.785776138305664,37.7255721282959,0.005141122781812335,-0.3788966992665037,40.98678039258683,-0.1923303997693182,-0.1254001659881102,0.16665295549130832,25.420000076293945,2.9170000553131104,175.8000030517578,4300.169921875,0.7103786468505859
2022-05-05,37.68324661254883,37.74598305771683,37.520386397849904,37.52926275999135,236445,37.748324966430665,37.71189598083496,0.010570314751413123,0.9391069012178619,52.33956876315854,-0.1707011934562459,-0.13446037148173737,0.22559665986692323,31.200000762939453,3.065999984741211,175.1300048828125,4146.8701171875,0.7252898812294006
2022-05-06,37.07048416137695,37.07048416137695,36.809403730434354,37.00330951499218,459570,37.69493808746338,37.700020217895506,-0.016260872038764806,0.9436655458986234,42.99596781585515,-0.20069125648442565,-0.14770654848227505,0.2610804309425987,30.190000534057617,3.122999906539917,175.4199981689453,4123.33984375,0.712100088596344
2022-05-09,36.92535400390625,36.98682498619681,36.75679740137225,36.79862290604527,126225,37.646492385864256,37.680754776000974,-0.003914978742627584,-0.7253410797049415,39.358505666232,-0.23347799926502688,-0.16486083863882542,0.23002758482455476,34.75,3.0789999961853027,172.8800048828125,3991.239990234375,0.7046997547149658
2022-05-10,36.58697509765625,36.618027866678645,36.310060108137336,36.562260516425916,426285,37.58347282409668,37.683401565551755,-0.009163863566865271,2.3771836007130123,35.988083383478454,-0.2834980894149055,-0.18858828879404146,0.3079677585413094,32.9900016784668,2.993000030517578,171.4199981689453,4001.050048828125,0.6957392692565918
2022-05-11,36.614864349365234,36.65921353205258,36.5223369645385,36.562258843484436,162495,37.5037878036499,37.66462539672852,0.0007622726840506022,-0.618811358598121,35.04922437970784,-0.3172320876647703,-0.21431704856818723,0.13687656751407928,32.560001373291016,2.9210000038146973,172.82000732421875,3935.179931640625,0.693600058555603
2022-05-12,36.17824172973633,36.34173285780316,36.02045424434175,36.34173285780316,192345,37.41155471801758,37.63265502929688,-0.011924736780746126,0.18369795993722882,29.551058931787495,-0.3748769723304761,-0.24642903332064503,0.3212786134614092,31.770000457763672,2.816999912261963,170.1699981689453,3930.080078125,0.692750096321106
2022-05-13,36.56163787841797,36.64908892683174,36.42032673077797,36.43679586843016,260130,37.36469421386719,37.60105934143066,0.01059742348856374,0.3524136317554394,36.70535064478013,-0.38518393310160093,-0.2741800132768362,0.2287621960537649,28.8700008392334,2.934999942779541,168.7899932861328,4023.889892578125,0.6871907711029053
2022-05-16,36.84614944458008,36.908885890338944,36.733987470434954,36.89304042345845,342105,37.32287082672119,37.58430519104004,0.007781696408356353,0.3151308960904162,40.84352295141722,-0.36617354742386254,-0.29257872010624153,0.17489841990398958,27.469999313354492,2.877000093460083,170.39999389648438,4008.010009765625,0.6946181058883667
2022-05-17,36.47671127319336,36.693427950088086,36.42633211530326,36.693427950088086,110535,37.25417938232422,37.552237014770505,-0.01002650689300344,-0.6768974437672645,43.711243720539265,-0.37657730397017275,-0.3093784368790278,0.26709583478482557,26.100000381469727,2.9679999351501465,169.3300018310547,4088.85009765625,0.6972820162773132
2022-05-18,36.84108352661133,36.98809102225832,36.8169962416649,36.899378164588704,205125,37.201774215698244,37.54321815490723,0.009989175029760489,0.8557470484461935,40.39968638852155,-0.3513701835674681,-0.31777678621671585,0.171094780593414,30.959999084472656,2.885999917984009,169.4199981689453,3923.679931640625,0.7032843232154846
2022-05-19,35.6073112487793,36.753645856920016,35.512256553314515,36.753645856920016,403050,37.082927513122556,37.524325103759764,-0.03348903343032361,0.9648994515539304,29.473364066008045,-0.4260373771124293,-0.33942890439585854,1.2413893036055015,29.350000381469727,2.8550000190734863,171.91000366210938,3900.7900390625,0.695900022983551
2022-05-20,35.455848693847656,35.57941796419651,35.233424732412765,35.2613120312846,456795,36.947794342041014,37.506397018432615,-0.004253692559750166,0.13334573874209155,31.631632145597294,-0.4917646712847983,-0.36989605777364654,0.3459932317837442,29.43000030517578,2.7869999408721924,172.02999877929688,3901.360107421875,0.7041500210762024
2022-05-23,35.251808166503906,35.406419324587034,35.147249832674525,35.406419324587034,307140,36.81659069061279,37.482201461791995,-0.005754777698471991,-0.32761961054740096,32.02573994927759,-0.5539329960081218,-0.4067034454205416,0.25916949191250893,28.479999542236328,2.8589999675750732,172.8300018310547,3973.75,0.7062894701957703
2022-05-24,35.191593170166016,35.41845525069367,35.182085891849624,35.38297156434575,269055,36.68681182861328,37.44735954284668,-0.001708139226603067,-0.12399882789607342,29.05080421722552,-0.6011312216843123,-0.44558900067329577,0.2363693588440441,29.450000762939453,2.759999990463257,174.1300048828125,3941.47998046875,0.7088980674743652
2022-05-25,35.36840057373047,35.47042798236074,35.29425683744247,35.40325335117571,164835,36.60120124816895,37.42248748779297,0.005024137518000904,-0.3873557451078776,25.8306216169928,-0.6171550959703822,-0.4799022197327131,0.17617114491827124,28.3700008392334,2.749000072479248,173.0800018310547,3978.72998046875,0.7103200554847717
2022-05-26,35.6009635925293,35.70996010890527,35.562945346547856,35.5737144634353,272070,36.49566116333008,37.39544120788574,0.00657544630309248,0.6505596505596505,33.333477547573395,-0.604124271236536,-0.5047466300334778,0.14701476235741495,27.5,2.75600004196167,172.75999450683594,4057.840087890625,0.708939790725708
2022-05-27,36.043270111083984,36.318923219044216,36.01729007216716,36.29674681736727,260175,36.402889823913576,37.378429107666015,0.012424004125761945,-0.043720366082258266,40.627647250993235,-0.551746617657372,-0.5141466275582566,0.3016331468770588,25.719999313354492,2.743000030517578,172.85000610351562,4158.240234375,0.7098793983459473
2022-05-30,37.061607360839844,37.061607360839844,36.89051256396937,36.920292616669265,406545,36.387650108337404,37.37018051147461,0.028253186978245415,0.5625828769097723,54.40638373524441,-0.4231874034178844,-0.4959547827301822,0.17109479687047724,25.719999313354492,2.743000030517578,172.85000610351562,4158.240234375,0.7098793983459473
2022-05-31,36.74032974243164,36.903817252646405,36.74032974243164,36.89621360402769,628080,36.369748497009276,37.35031135559082,-0.00866874486257907,0.5449212264324983,51.10461945204965,-0.3432707076512074,-0.4654179677143872,0.1634875102147646,26.190000534057617,2.8440001010894775,171.13999938964844,4132.14990234375,0.7195202112197876
2022-06-01,36.61802673339844,36.78151788929733,36.61802673339844,36.709277779759,346605,36.336195373535155,37.3299047088623,-0.0033288489757878903,-0.44815150936186476,54.098798948484415,-0.28650236031926823,-0.4296348462353634,0.16349115589888896,25.690000534057617,2.930999994277954,172.22999572753906,4101.22998046875,0.7182618379592896
2022-06-02,36.40700149536133,36.42981606457438,36.223864901711636,36.223864901711636,338655,36.27238311767578,37.29636650085449,-0.005762878474405597,-0.022936772406630057,48.51094466872128,-0.2555946728761924,-0.3948268115635292,0.20595116286274617,24.719999313354492,2.9130001068115234,174.35000610351562,4176.81982421875,0.7173600792884827
2022-06-03,36.59521484375,36.61168760433793,36.49192196880649,36.600918487246545,160605,36.248619651794435,37.26541702270508,0.005169701998464671,-0.5257563006599637,47.53799064465638,-0.2134523181946122,-0.3585519128897458,0.11976563553144359,24.790000915527344,2.9570000171661377,172.5800018310547,4108.5400390625,0.726900041103363
2022-06-06,36.43678283691406,36.7536341380797,36.22196618299279,36.7536341380797,360885,36.22419109344482,37.226318740844725,-0.004329309378627522,1.247034650228822,49.5913266130827,-0.19064074948006038,-0.32496968020780875,0.5316679550869097,25.06999969482422,3.0380001068115234,171.82000732421875,4121.43017578125,0.7204922437667847
2022-06-07,36.21120071411133,36.45009379783465,35.981811284878304,36.44439378071952,226530,36.20540237426758,37.19268165588379,-0.006191054896707238,-0.3722931127644541,43.36453886116969,-0.1885910487508724,-0.2976939539164215,0.4682825129563426,24.020000457763672,2.9719998836517334,172.94000244140625,4160.68017578125,0.7188607454299927
2022-06-08,36.57114028930664,36.61232763181419,36.490023814332055,36.49636200208654,138090,36.20321617126465,37.160972595214844,0.009940006630463571,-0.39041186597801614,62.44451580745385,-0.1561228436198263,-0.2693797318571025,0.12230381748213404,23.959999084472656,3.0290000438690186,172.77999877929688,4115.77001953125,0.7220602631568909
2022-06-09,36.36074447631836,36.559726551856244,36.342371712195856,36.559726551856244,222840,36.21234130859375,37.12570022583008,-0.00575305586109387,0.613730175972192,61.50845669962148,-0.14568932503906495,-0.244641650493495,0.2173548396603877,26.09000015258789,3.0439999103546143,172.22999572753906,4017.820068359375,0.7186489701271057
2022-06-10,35.91400146484375,36.03376710156732,35.86837594238257,36.00398704784614,161955,36.17995948791504,37.06892883300781,-0.012286409915659768,-0.2732229402261712,57.932090811221805,-0.17149225783514055,-0.23001177196182415,0.16539115918475034,27.75,3.1559998989105225,174.5399932861328,3900.860107421875,0.7098188996315002
2022-06-14,34.71824264526367,34.71824264526367,34.409009428786334,34.471107714088106,858150,36.07356414794922,36.98472846984863,-0.03329505960928936,4.298694081689358,45.54257411800543,-0.285142071042614,-0.24103783177798213,0.30923321647733815,32.689998626708984,3.4830000400543213,168.57000732421875,3735.47998046875,0.6941600441932678
2022-06-15,34.52242660522461,34.66184132621029,34.41787190992376,34.66120315640371,318390,35.97584991455078,36.89452621459961,-0.005640148380775756,-0.6289809473868204,42.06208814612513,-0.38655511796278574,-0.27014128901494283,0.24396941628653224,29.6200008392334,3.3949999809265137,170.77000427246094,3789.989990234375,0.6889899373054504
2022-06-16,34.3012809753418,34.65107419463982,34.3012809753418,34.57819592374792,252135,35.848859786987305,36.80954933166504,-0.006405854154219348,-0.20809384716856683,37.77868012729824,-0.4792458446519987,-0.311962200142354,0.34979321929802154,32.95000076293945,3.306999921798706,172.69000244140625,3666.77001953125,0.7016903758049011
2022-06-17,33.45466995239258,33.54782097641674,33.10804226486383,33.198665991739496,447015,35.74122772216797,36.70999732971191,-0.02468161534718838,0.772919269438991,27.378626794979326,-0.6139412153172543,-0.3723580031773341,0.43977871155290416,31.1299991607666,3.239000082015991,171.27000427246094,3674.840087890625,0.704049825668335
2022-06-20,33.597896575927734,33.84883515334362,33.551636506415385,33.83805878349014,237630,35.64833011627197,36.619190826416016,0.004281214662675614,-0.46840710043287137,14.265631776511583,-0.7010498096554016,-0.43809636447294764,0.29719864692823705,31.1299991607666,3.239000082015991,171.27000427246094,3674.840087890625,0.704049825668335
2022-06-21,34.049068450927734,34.07377940159794,33.80002993090855,33.83805179866023,210135,35.58819313049317,36.5422868347168,0.013428575029403866,-0.11570508774144683,22.95956226179051,-0.7253171934285376,-0.4955405302640657,0.2737494706893884,30.190000534057617,3.306999921798706,170.6300048828125,3764.7900390625,0.6969500780105591
2022-06-22,34.191646575927734,34.348172235090885,34.16947379966331,34.34690677328936,132945,35.53819580078125,36.469172439575196,0.004187431007267817,-0.36733528445999,25.71987854995919,-0.7246906243798108,-0.5413705490872147,0.17869843542757735,28.950000762939453,3.1559998989105225,171.30999755859375,3759.889892578125,0.6961801052093506
2022-06-23,34.587711334228516,34.69923516649452,34.4204201468807,34.4204201468807,152160,35.499161338806154,36.39675537109375,0.011583670222528264,0.14453345368385428,32.444973519265346,-0.6843462305953594,-0.5699656853888437,0.27881501961381616,29.049999237060547,3.068000078201294,170.25999450683594,3795.72998046875,0.6905218958854675
2022-06-24,35.18654251098633,35.23280258261986,34.79492370108603,34.81900011397572,226575,35.478440284729004,36.34002815246582,0.017313408538980113,0.4890575709779179,37.40524302057249,-0.597168549221216,-0.5754062581553182,0.4378788815338339,27.229999542236328,3.125,170.08999633789062,3911.739990234375,0.6903502941131592
2022-06-27,35.915279388427734,36.080032384969584,35.66053717894982,35.66053717894982,273630,35.47204074859619,36.30835678100586,0.02071067020051398,0.20767957629923872,45.76880436821297,-0.463928751092638,-0.5531107567427822,0.41949520601976786,26.950000762939453,3.194000005722046,169.89999389648438,3900.110107421875,0.6943383812904358
2022-06-28,35.797401428222656,35.91906703428759,35.664955830298894,35.87090335051336,163785,35.40883045196533,36.27065246582031,-0.003282111742197946,-0.4014362460256551,46.58293720920709,-0.36365502857415777,-0.5152196111090573,0.2541112039886997,28.360000610351562,3.2060000896453857,169.6199951171875,3821.550048828125,0.6922522783279419
2022-06-29,35.284122467041016,35.29869521974191,35.13013861808634,35.23912424334903,101610,35.3360200881958,36.21932411193848,-0.01433844191765754,-0.37961351772140306,39.63459444579625,-0.32189410864881296,-0.4765545106170085,0.16855660165556685,28.15999984741211,3.0929999351501465,169.49000549316406,3818.830078125,0.6904398798942566
2022-06-30,34.91151809692383,35.32531324505338,34.91151809692383,35.24990767284428,159480,35.25069465637207,36.159770736694334,-0.010560114410248955,0.5695305580159433,38.62539177256652,-0.31523055579757653,-0.44428971965312214,0.41379514812955165,28.709999084472656,2.9719998836517334,168.4600067138672,3785.3798828125,0.6880465745925903
2022-07-01,34.91496658325195,35.06127301345466,34.78457307473112,35.0485448599502,145710,35.1760929107666,36.098385162353516,9.877789669743287e-05,-0.08634311512415349,41.57238504872352,-0.30614235957402514,-0.41666024763730275,0.2766999387235387,26.700000762939453,2.8889999389648438,168.32000732421875,3825.330078125,0.6897598505020142
2022-07-04,35.421939849853516,35.535157466171945,35.397764725839274,35.52880612750816,183090,35.117429161071776,36.04365371704102,0.01452022774796946,0.25653695696932255,56.71676354458108,-0.2550908642332388,-0.38434637095649,0.1373927403326718,26.700000762939453,2.8889999389648438,168.32000732421875,3825.330078125,0.6897598505020142
2022-07-05,35.62039566040039,35.621025334585305,35.41748042451074,35.60067557523357,127185,35.0766098022461,35.99854400634766,0.005602624006141088,-0.30534163526134683,60.474795072123264,-0.1963550027775085,-0.3467480973206937,0.20354491007456232,27.540000915527344,2.809000015258789,164.75,3831.389892578125,0.6873797178268433
2022-07-06,35.75205612182617,35.915527499188244,35.678264152805205,35.772409514879605,169680,35.05365257263183,35.95784172058106,0.003696209965802,0.33411958957424215,64.08104025354699,-0.13759638502435223,-0.3049177548614254,0.23726334638303825,26.729999542236328,2.9130001068115234,162.13999938964844,3845.080078125,0.6793201565742493
2022-07-07,35.965145111083984,36.1292570850996,35.87800259557284,36.07900327540691,115815,35.023352813720706,35.93553237915039,0.005960188374388942,-0.31745049504950495,77.78305017199075,-0.07299382912283647,-0.25853296971370765,0.2512544895267652,26.079999923706055,3.007999897003174,162.22999572753906,3902.6201171875,0.6786000728607178
2022-07-08,36.235477447509766,36.30354775288714,36.14070241373148,36.14070241373148,156345,35.017089462280275,35.90600662231445,0.007516508986431747,0.3499546690843156,78.39098092611724,1.752019150558226e-05,-0.206822871732665,0.16284533915565902,24.639999389648438,3.1010000705718994,162.3000030517578,3899.3798828125,0.6849000453948975
2022-07-11,36.11845397949219,36.22594626930048,36.07010738126229,36.2144956634109,194970,35.02731208801269,35.870401763916014,-0.003229527420663847,0.24704979372541502,74.00147421756301,0.047884739211973226,-0.15588134954373736,0.1558388880381898,26.170000076293945,2.990999937057495,161.42999267578125,3854.429931640625,0.6845798492431641
2022-07-12,36.25393295288086,36.45684085573461,36.213859479206114,36.428214346156786,194550,35.10409660339356,35.84815238952637,0.00375096269252273,-0.0021541775657794027,73.95859000381128,0.09564929057568605,-0.10557522151985269,0.2429813765284976,27.290000915527344,2.9579999446868896,160.8300018310547,3818.800048828125,0.6743316054344177
2022-07-13,35.96260452270508,36.08728000203243,35.92380858838645,36.031941472584975,348975,35.17610549926758,35.825437240600586,-0.008035774506297555,0.7937548188126446,66.37120789553532,0.10874176470046137,-0.06271182427578988,0.16347141364597917,26.81999969482422,2.9040000438690186,161.60000610351562,3801.780029296875,0.674700140953064
2022-07-14,35.701168060302734,35.780685337068505,35.62038779571082,35.71070780408463,139170,35.246099853515624,35.793678817749026,-0.007269675427353572,-0.6012035246077799,56.66315660536902,0.09690484839916991,-0.030788489740797922,0.1602975413576857,26.399999618530273,2.9600000381469727,159.3300018310547,3790.3798828125,0.6732302308082581
2022-07-15,35.91870880126953,35.928889138611396,35.77940524349868,35.827114883068624,133125,35.36930179595947,35.75838806152344,0.00609337881044536,-0.04343608536322485,50.051177189205305,0.10388025971147385,-0.0038547398503435658,0.14948389511271643,24.229999542236328,2.930000066757202,159.00999450683594,3863.159912109375,0.6754885315895081
2022-07-18,36.36397933959961,36.36397933959961,36.0968228021334,36.14262158566115,124605,35.507605934143065,35.74425796508789,0.012396618731304265,-0.06399999999999995,57.70242027910739,0.14368166183477626,0.025652540486680402,0.2671565374662066,25.299999237060547,2.9600000381469727,159.16000366210938,3830.85009765625,0.6814774870872498
2022-07-19,35.68463897705078,35.91426985849898,35.649650204450346,35.89709394901168,161685,35.58938446044922,35.71944366455078,-0.01868168376745938,0.2975803539183821,55.209655474919046,0.11903530509746219,0.04432909340883676,0.2646196540486372,24.5,3.0190000534057617,159.5399932861328,3936.68994140625,0.6810198426246643
2022-07-20,36.41486358642578,36.509649563165546,36.284473722716186,36.33408694938617,119355,35.70054531097412,35.716001434326174,0.020463275804600833,-0.2618053622785045,67.89014231563657,0.15662048954004604,0.06678737263507863,0.22517584044936,23.8799991607666,3.0360000133514404,158.0399932861328,3959.89990234375,0.6897978782653809
2022-07-21,36.57514953613281,36.57514953613281,36.41676650570657,36.535716656628324,175560,35.799917221069336,35.71520713806152,0.004401662780546101,0.47090612039713453,69.0456080711468,0.19706906605100727,0.09284371131826435,0.15838303042624347,23.110000610351562,2.9100000858306885,160.27000427246094,3998.949951171875,0.6887384057044983
